Experience,Training_Hours,Location_Bonus,Salary
3.745401188473625,0.9947180074802514,2.9964964350319434,98.78923042409282
9.50714306409916,3.9266911780097202,2.568539276076524,156.08768171431709
7.319939418114051,3.4334908171554988,1.4409226297976474,141.1319108209294
5.986584841970366,3.360657927801361,0.032321788948552754,126.47655957877119
1.5601864044243652,1.693677828445432,2.4811961095040695,74.22801633325032
1.5599452033620265,-0.023206348999331605,1.4281299428112155,64.51982606216839
0.5808361216819946,1.783106629800519,3.6730415035526756,62.08298194799091
8.661761457749352,4.059757127832107,0.11973132635241746,148.81672423449044
6.011150117432088,2.984207764367608,2.9241390565289542,125.07590168402703
7.080725777960454,2.793151209832404,4.7073711875303275,145.68273007673062
0.20584494295802447,-2.3213177887939294,0.8720463355574976,27.07839906352221
9.699098521619943,5.733594657171022,2.358247453752977,168.71318530345312
8.324426408004218,4.8990571010945425,0.45710995908569085,146.8076768378143
2.1233911067827616,0.7803679962731673,3.1284095613067633,74.60588037904132
1.8182496720710062,0.976115553260375,2.752658402981128,70.35171820011632
1.8340450985343382,1.4329617669712684,2.0368276210641616,76.27919583235737
3.0424224295953772,-0.04133464208885407,2.606885107368706,90.14192372691565
5.247564316322379,2.0947294808148946,4.482873292345051,124.31157943530248
4.319450186421157,2.953989772832406,0.9814715115553352,115.07815839216511
2.9122914019804194,0.20185627782096027,0.11282255852673617,77.60124037811627
6.118528947223795,3.352822405778527,4.308324423495505,139.25206028118285
1.3949386065204183,-0.6591125013631959,2.8855854119395326,57.8564845245114
2.9214464853521815,1.927153225109617,4.453292277309212,102.48685686340448
3.663618432936917,1.796167734170975,2.984726117065863,104.77035788112819
4.56069984217036,0.6652181051796704,4.050805449798513,122.31024473230035
7.851759613930136,5.090619161422239,2.1483668167757397,149.6486428652388
1.9967378215835974,0.2637773339937495,3.7492996564413437,77.90900539543348
5.142344384136116,1.7609197550536773,4.56520733444928,121.26145003196375
5.924145688620425,3.1626420415411554,2.8606148186110314,128.6068404117633
0.46450412719997725,1.380889413028704,0.9039257528118977,47.7503516606553
6.075448519014383,2.0219024405287946,1.3439880751509907,124.65745240163578
1.7052412368729153,0.9143004682844293,0.9932228844870289,80.51010289315067
0.6505159298527952,0.7540744652569705,1.2342851379786646,47.92324861916135
9.488855372533333,5.43753329352981,1.5320772467551818,154.9017002414074
9.656320330745594,5.004601720650022,2.7756689337659424,163.933217081464
8.08397348116461,3.674958901498983,2.939958147319164,140.05248962734544
3.0461376917337066,0.6954786252181336,2.1324987362093055,86.82242000330338
0.9767211400638387,0.5745044530782941,3.077103899104177,59.00175354697082
6.842330265121569,2.3490261205751777,0.4078746280568296,132.6497144083618
4.4015249373960135,-0.7205880147966006,0.43894118529079984,96.3107061825417
1.2203823484477883,1.0467509783815618,0.8591473017882922,56.06876451367194
4.951769101112702,3.3798193916425463,2.590387490201724,123.4330193911093
0.34388521115218396,-2.1909898299657464,1.0699733934915678,24.51969504757258
9.093204020787821,3.536871305683973,1.4164220174628865,143.8218946900134
2.587799816000169,1.9130541690052825,2.0015641808649702,88.34246766237511
6.62522284353982,5.370106891481608,4.059330620051899,146.79974757704798
3.1171107608941098,1.5793490881224628,0.06931067956430059,84.36643307599438
5.200680211778108,1.8723371646599196,3.246894101183112,116.10108240721438
5.4671027934327965,2.550654955611558,3.3443826552034266,130.03131859374116
1.8485445552552704,2.29914869677582,3.9932789017831825,93.02283910194484
9.695846277645586,4.201958959698258,4.663764695301566,157.81083393621287
7.7513282336111455,3.0764721101553194,0.10068924474644914,127.87677256738692
9.394989415641891,4.214751185638914,0.7689185275660809,151.253225669678
8.948273504276488,3.5208081438795316,4.4308564702799655,157.98674322113385
5.978999788110851,3.112170210050221,2.292592810935077,132.55517142985445
9.218742350231167,6.234049633585144,2.8229531946673174,165.35669906396043
0.884925020519195,0.7655417833756266,3.315136018615737,58.07209701439097
1.959828624191452,0.7275608099694384,3.395333022478187,77.86552781647079
0.45227288910538066,-0.06567482436285377,4.6587020165825415,56.82715778207862
3.2533033076326436,0.06346084511966477,4.984747087058349,85.58857524340674
3.8867728968948203,2.8264962255945694,3.600787304654701,110.96645514925748
2.713490317738959,1.2789079618566774,1.436106046025754,84.72430387279677
8.287375091519294,3.9632076321690217,4.398762011471718,152.65072659352631
3.567533266935893,4.976874201312807,0.24610457270380803,118.31229679980262
2.8093450968738076,1.7034254568025902,1.1554042643724811,83.06056652105212
5.426960831582485,1.9616893656960581,4.486928587318574,127.18654102985997
1.4092422497476265,0.2782635286682699,1.2809575721967748,61.791890364821406
8.021969807540398,5.159430612966954,1.1032552981087425,149.06435187640693
0.7455064367977082,0.48602362893661855,0.6906264657012362,38.24362428727801
9.868869366005173,3.4961567046852196,4.295558788234582,157.94816979102006
7.722447692966574,4.78045278105849,2.5002912959554333,157.84544034970847
1.987156815341724,0.32543432213186807,3.374466015270774,72.67588293168977
0.05522117123602399,1.9009083618355576,1.1953319203751485,39.84990764305463
8.154614284548341,5.157355207988819,3.7902021050560823,165.37061322068823
7.068573438476172,3.0869648235793345,3.8000277248104926,142.4435703406793
7.2900716804098735,4.92605220194005,1.5629901245415008,145.47360147804014
7.712703466859457,3.924207243957132,2.0534131650514142,147.76858275256197
0.7404465173409036,1.2229969337926714,1.0484513871510042,56.003518354612766
3.5846572854427263,2.277061460015838,4.882805116614522,122.18630716329247
1.1586905952512971,-0.26701135736522497,3.228012885292058,62.26754200544148
8.631034258755935,3.6719672970605055,4.672719403577577,163.94000928492895
6.232981268275579,4.146451451718951,1.516927718145666,133.8668278545135
3.308980248526492,1.319714792156705,3.9094545649844488,93.99976137125559
0.6355835028602363,-0.08585671181187854,3.82929321942371,52.48758278750513
3.109823217156622,0.599789029228958,3.4582782593327077,92.149647055687
3.2518332202674705,2.0495156757271964,4.828194876334003,99.41306183168139
7.29606178338064,5.7105558109334655,1.9677766805315777,152.32273451006753
6.3755747135521315,2.1202544425217926,0.6535866179487865,126.80060257652106
8.872127425763265,4.4602831695543905,3.3585442962203036,160.90559332807752
4.722149251619493,3.773295181225176,3.6465490023860307,129.48729386569977
1.195942459383017,0.5183298384457934,2.8753028672940735,63.055123020768626
7.13244787222995,4.018595732364709,1.0340894656669812,138.34681534255128
7.607850486168974,2.7415317149376075,2.522279708346777,139.3427921016045
5.612771975694963,3.23469308505513,1.560948682845647,120.68888264543517
7.70967179954561,3.667691634768256,2.137332640833445,154.89719227872104
4.937955963643907,3.454707977501817,3.2260928792233194,126.3955504147567
5.227328293819941,3.8010501984747216,3.7260737134541726,131.29114726942439
4.275410183585496,4.727268733811362,1.1611234545067157,114.80983113952834
0.2541912674409519,0.7067288069340516,2.026626803234767,58.815566209596
1.0789142699330445,0.8652534515486887,1.3458078549581458,51.48626271880607
0.3142918568673425,0.35153023001100725,0.9931580693093456,38.17111565653037
6.364104112637804,2.8288857635082136,3.916936099979192,140.12683840119468
3.143559810763267,1.9102637488433247,4.546263472184962,104.8696759561549
5.085706911647028,2.2474520456844846,1.8511609284228836,122.43159586647653
9.07566473926093,4.706293345900079,3.7563946218688344,171.3065060730786
2.4929222914887497,2.5640586813523347,4.484976446822055,98.70688303020769
4.103829230356297,1.0453720498985073,4.230621052651157,103.0343640724846
7.555511385430487,4.917634253844289,0.9140669426961295,146.37624957315393
2.2879816549162246,2.461105894797978,4.781459407566807,95.18485130516522
0.7697990982879299,0.26683102215288623,1.8833822021473123,60.7077431725383
2.8975145291376805,-0.6730976344397543,1.6962033058691817,70.17288352051438
1.6122128725400442,0.19828444917558963,0.3121566363889017,64.88122210978452
9.29697652342573,5.945482808273974,2.430868270524415,166.118150140635
8.08120379564417,4.017733835523202,0.5450680782046435,149.13001058058543
6.334037565104235,2.1677165502572064,1.24269910463713,125.97335715297274
8.714605901877178,3.8525280297103714,1.5847131088364068,145.91203773819265
8.036720768991145,4.858980411000125,4.0441316174584205,163.17153007123625
1.8657005888603584,1.4795838626315585,4.377443251979482,84.60034385429167
8.925589984899778,4.223862893280195,1.5123315873073484,157.44428852238306
5.393422419156507,2.329886797763566,4.2934906062228695,128.27378186224237
8.074401551640625,3.6454426267764903,4.286154686848955,151.2690266736521
8.960912999234932,3.5580463151189634,3.8232547519243676,148.5241254185914
3.1800347497186388,3.205393064328761,0.7334755700759077,101.47478705996957
1.1005192452767676,0.2279391534270439,3.451614234503645,62.45441821046826
2.279351625419417,2.356834333535205,4.725120322902844,88.00259366377254
